,GENE ID
19513,ENSG00000223431
19514,ENSG00000270230
19515,ENSG00000232922
19516,ENSG00000255316
19517,ENSG00000283311
19518,ENSG00000227649
19519,ENSG00000262107
19520,ENSG00000283879
19521,ENSG00000168412
19522,ENSG00000134640
19523,ENSG00000135297
19524,ENSG00000198793
19525,ENSG00000225602
19526,ENSG00000107951
19527,ENSG00000105887
19528,ENSG00000116984
19529,ENSG00000130349
19530,ENSG00000220181
19531,ENSG00000039123
19532,ENSG00000120662
19533,ENSG00000112031
19534,ENSG00000256091
19535,ENSG00000224110
19536,ENSG00000130921
19537,ENSG00000256618
19538,ENSG00000271043
19539,ENSG00000256222
19540,ENSG00000232196
19541,ENSG00000249860
19542,ENSG00000270672
19543,ENSG00000256892
19544,ENSG00000255823
19545,ENSG00000255633
19546,ENSG00000256045
19547,ENSG00000270188
19548,ENSG00000269028
19549,ENSG00000270394
19550,ENSG00000124275
19551,ENSG00000170873
19552,ENSG00000132613
19553,ENSG00000138823
19554,ENSG00000180354
19555,ENSG00000129422
19556,ENSG00000253944
19557,ENSG00000132938
19558,ENSG00000179141
19559,ENSG00000236758
19560,ENSG00000173171
19561,ENSG00000236675
19562,ENSG00000128654
19563,ENSG00000177034
19564,ENSG00000185499
19565,ENSG00000198788
19566,ENSG00000169894
19567,ENSG00000145113
19568,ENSG00000215182
19569,ENSG00000117983
19570,ENSG00000255177
19571,ENSG00000184956
19572,ENSG00000171195
19573,ENSG00000205277
19574,ENSG00000227053
19575,ENSG00000173702
19576,ENSG00000169550
19577,ENSG00000181143
19578,ENSG00000169876
19579,ENSG00000205592
19580,ENSG00000176945
19581,ENSG00000242086
19582,ENSG00000224769
19583,ENSG00000204544
19584,ENSG00000261272
19585,ENSG00000172551
19586,ENSG00000168631
19587,ENSG00000090432
19588,ENSG00000237906
19589,ENSG00000172732
19590,ENSG00000030304
19591,ENSG00000272573
19592,ENSG00000132781
19593,ENSG00000141971
19594,ENSG00000196814
19595,ENSG00000167508
19596,ENSG00000110921
19597,ENSG00000013364
19598,ENSG00000238045
19599,ENSG00000157601
19600,ENSG00000183486
19601,ENSG00000059728
19602,ENSG00000213347
19603,ENSG00000123933
19604,ENSG00000119950
19605,ENSG00000101825
19606,ENSG00000235649
19607,ENSG00000182534
19608,ENSG00000232320
19609,ENSG00000162576
19610,ENSG00000179820
19611,ENSG00000228323
19612,ENSG00000239649
19613,ENSG00000185105
19614,ENSG00000118513
19615,ENSG00000236703
19616,ENSG00000132382
19617,ENSG00000185697
19618,ENSG00000101057
19619,ENSG00000196091
19620,ENSG00000086967
19621,ENSG00000134571
19622,ENSG00000133055
19623,ENSG00000221986
19624,ENSG00000136997
19625,ENSG00000214114
19626,ENSG00000005810
19627,ENSG00000236051
19628,ENSG00000229521
19629,ENSG00000136449
19630,ENSG00000116990
19631,ENSG00000236546
19632,ENSG00000204053
19633,ENSG00000228004
19634,ENSG00000134323
19635,ENSG00000233718
19636,ENSG00000223850
19637,ENSG00000120279
19638,ENSG00000172936
19639,ENSG00000074842
19640,ENSG00000104177
19641,ENSG00000172927
19642,ENSG00000111049
19643,ENSG00000111046
19644,ENSG00000139637
19645,ENSG00000257605
19646,ENSG00000270846
19647,ENSG00000109061
19648,ENSG00000125414
19649,ENSG00000109063
19650,ENSG00000264424
19651,ENSG00000197616
19652,ENSG00000092054
19653,ENSG00000078814
19654,ENSG00000133020
19655,ENSG00000100345
19656,ENSG00000223695
19657,ENSG00000133026
19658,ENSG00000133392
19659,ENSG00000006788
19660,ENSG00000105357
19661,ENSG00000144821
19662,ENSG00000002079
19663,ENSG00000272975
19664,ENSG00000168530
19665,ENSG00000111245
19666,ENSG00000160808
19667,ENSG00000198336
19668,ENSG00000215375
19669,ENSG00000092841
19670,ENSG00000196465
19671,ENSG00000257809
19672,ENSG00000228380
19673,ENSG00000226543
19674,ENSG00000235808
19675,ENSG00000227173
19676,ENSG00000240677
19677,ENSG00000228118
19678,ENSG00000106631
19679,ENSG00000101335
19680,ENSG00000106436
19681,ENSG00000180209
19682,ENSG00000264235
19683,ENSG00000101608
19684,ENSG00000254387
19685,ENSG00000118680
19686,ENSG00000260490
19687,ENSG00000227765
19688,ENSG00000229596
19689,ENSG00000007944
19690,ENSG00000065534
19691,ENSG00000239523
19692,ENSG00000250174
19693,ENSG00000101306
19694,ENSG00000140795
19695,ENSG00000145949
19696,ENSG00000228868
19697,ENSG00000242001
19698,ENSG00000187616
19699,ENSG00000262179
19700,ENSG00000085274
19701,ENSG00000166866
19702,ENSG00000128641
19703,ENSG00000227542
19704,ENSG00000197879
19705,ENSG00000176658
19706,ENSG00000226377
19707,ENSG00000157483
19708,ENSG00000142347
19709,ENSG00000136286
19710,ENSG00000174527
19711,ENSG00000095777
19712,ENSG00000071909
19713,ENSG00000231898
19714,ENSG00000197535
19715,ENSG00000167306
19716,ENSG00000274680
19717,ENSG00000238245
19718,ENSG00000228656
19719,ENSG00000128833
19720,ENSG00000196586
19721,ENSG00000137474
19722,ENSG00000169994
19723,ENSG00000066933
19724,ENSG00000099331
19725,ENSG00000145555
19726,ENSG00000091536
19727,ENSG00000266714
19728,ENSG00000041515
19729,ENSG00000236242
19730,ENSG00000229938
19731,ENSG00000196535
19732,ENSG00000133454
19733,ENSG00000231933
19734,ENSG00000278259
19735,ENSG00000034971
19736,ENSG00000141052
19737,ENSG00000227274
19738,ENSG00000283683
19739,ENSG00000129152
19740,ENSG00000138119
19741,ENSG00000122180
19742,ENSG00000101605
19743,ENSG00000036448
19744,ENSG00000142661
19745,ENSG00000230703
19746,ENSG00000164976
19747,ENSG00000229647
19748,ENSG00000120729
19749,ENSG00000177791
19750,ENSG00000172399
19751,ENSG00000164591
19752,ENSG00000250309
19753,ENSG00000138347
19754,ENSG00000176182
19755,ENSG00000124920
19756,ENSG00000124915
19757,ENSG00000166268
19758,ENSG00000170011
19759,ENSG00000162601
19760,ENSG00000196132
19761,ENSG00000186487
19762,ENSG00000225619
19763,ENSG00000263155
19764,ENSG00000170476
19765,ENSG00000099326
19766,ENSG00000267858
19767,ENSG00000204899
19768,ENSG00000271264
19769,ENSG00000271404
19770,ENSG00000173272
19771,ENSG00000152082
19772,ENSG00000102921
19773,ENSG00000078177
19774,ENSG00000139597
19775,ENSG00000244754
19776,ENSG00000145911
19777,ENSG00000156239
19778,ENSG00000102030
19779,ENSG00000156269
19780,ENSG00000164134
19781,ENSG00000172766
19782,ENSG00000173418
19783,ENSG00000227064
19784,ENSG00000111300
19785,ENSG00000139977
19786,ENSG00000135040
19787,ENSG00000183011
19788,ENSG00000110583
19789,ENSG00000121579
19790,ENSG00000213604
19791,ENSG00000122390
19792,ENSG00000243477
19793,ENSG00000138744
19794,ENSG00000077616
19795,ENSG00000168060
19796,ENSG00000177694
19797,ENSG00000225552
19798,ENSG00000226779
19799,ENSG00000230292
19800,ENSG00000138386
19801,ENSG00000228717
19802,ENSG00000166886
19803,ENSG00000173559
19804,ENSG00000139579
19805,ENSG00000196531
19806,ENSG00000253506
19807,ENSG00000121089
19808,ENSG00000228224
19809,ENSG00000136274
19810,ENSG00000180230
19811,ENSG00000249488
19812,ENSG00000248403
19813,ENSG00000218965
19814,ENSG00000257210
19815,ENSG00000254253
19816,ENSG00000160877
19817,ENSG00000148411
19818,ENSG00000008130
19819,ENSG00000152620
19820,ENSG00000245711
19821,ENSG00000172890
19822,ENSG00000159593
19823,ENSG00000145414
19824,ENSG00000198951
19825,ENSG00000124357
19826,ENSG00000108784
19827,ENSG00000103174
19828,ENSG00000161653
19829,ENSG00000171169
19830,ENSG00000249437
19831,ENSG00000250687
19832,ENSG00000179978
19833,ENSG00000248477
19834,ENSG00000251634
19835,ENSG00000102452
19836,ENSG00000233009
19837,ENSG00000204442
19838,ENSG00000227248
19839,ENSG00000130054
19840,ENSG00000237886
19841,ENSG00000271086
19842,ENSG00000105835
19843,ENSG00000229644
19844,ENSG00000249229
19845,ENSG00000261053
19846,ENSG00000111704
19847,ENSG00000205857
19848,ENSG00000226034
19849,ENSG00000256563
19850,ENSG00000270813
19851,ENSG00000176654
19852,ENSG00000228670
19853,ENSG00000271373
19854,ENSG00000237065
19855,ENSG00000231697
19856,ENSG00000227351
19857,ENSG00000258774
19858,ENSG00000255192
19859,ENSG00000231809
19860,ENSG00000231750
19861,ENSG00000233464
19862,ENSG00000188613
19863,ENSG00000188425
19864,ENSG00000187556
19865,ENSG00000170191
19866,ENSG00000095380
19867,ENSG00000187109
19868,ENSG00000254759
19869,ENSG00000229163
19870,ENSG00000213371
19871,ENSG00000186462
19872,ENSG00000186310
19873,ENSG00000205531
19874,ENSG00000177173
19875,ENSG00000224816
19876,ENSG00000234145
19877,ENSG00000177432
19878,ENSG00000204118
19879,ENSG00000105402
19880,ENSG00000268061
19881,ENSG00000125814
19882,ENSG00000161048
19883,ENSG00000134265
19884,ENSG00000271408
19885,ENSG00000275906
19886,ENSG00000147813
19887,ENSG00000131400
19888,ENSG00000131401
19889,ENSG00000141562
19890,ENSG00000266445
19891,ENSG00000265458
19892,ENSG00000266236
19893,ENSG00000134440
19894,ENSG00000253789
19895,ENSG00000137513
19896,ENSG00000132780
19897,ENSG00000255397
19898,ENSG00000171428
19899,ENSG00000156006
19900,ENSG00000144035
19901,ENSG00000204872
19902,ENSG00000185818
19903,ENSG00000109065
19904,ENSG00000135372
19905,ENSG00000090971
19906,ENSG00000167011
19907,ENSG00000274180
19908,ENSG00000253937
19909,ENSG00000134369
19910,ENSG00000166833
19911,ENSG00000254894
19912,ENSG00000254453
19913,ENSG00000254542
19914,ENSG00000254622
19915,ENSG00000255043
19916,ENSG00000270607
19917,ENSG00000255270
19918,ENSG00000067798
19919,ENSG00000213995
19920,ENSG00000275880
19921,ENSG00000163382
19922,ENSG00000151779
19923,ENSG00000260455
19924,ENSG00000204272
19925,ENSG00000172915
19926,ENSG00000144426
19927,ENSG00000160796
19928,ENSG00000258590
19929,ENSG00000197927
19930,ENSG00000223875
19931,ENSG00000258883
19932,ENSG00000277710
19933,ENSG00000285990
19934,ENSG00000158747
19935,ENSG00000104320
19936,ENSG00000219481
19937,ENSG00000227001
19938,ENSG00000142794
19939,ENSG00000196427
19940,ENSG00000243967
19941,ENSG00000186086
19942,ENSG00000215864
19943,ENSG00000270231
19944,ENSG00000269713
19945,ENSG00000271425
19946,ENSG00000263956
19947,ENSG00000268043
19948,ENSG00000283342
19949,ENSG00000270629
19950,ENSG00000266338
19951,ENSG00000179571
19952,ENSG00000240667
19953,ENSG00000271383
19954,ENSG00000162825
19955,ENSG00000231382
19956,ENSG00000205449
19957,ENSG00000272150
19958,ENSG00000273136
19959,ENSG00000188554
19960,ENSG00000198496
19961,ENSG00000104490
19962,ENSG00000149294
19963,ENSG00000227487
19964,ENSG00000154654
19965,ENSG00000130287
19966,ENSG00000010292
19967,ENSG00000230356
19968,ENSG00000151503
19969,ENSG00000109805
19970,ENSG00000146918
19971,ENSG00000250290
19972,ENSG00000259749
19973,ENSG00000121152
19974,ENSG00000025770
19975,ENSG00000136937
19976,ENSG00000114503
19977,ENSG00000225578
19978,ENSG00000270170
19979,ENSG00000170935
19980,ENSG00000074356
19981,ENSG00000188505
19982,ENSG00000020129
19983,ENSG00000144959
19984,ENSG00000158517
19985,ENSG00000182487
19986,ENSG00000165178
19987,ENSG00000116701
19988,ENSG00000100365
19989,ENSG00000183822
19990,ENSG00000158092
19991,ENSG00000239213
19992,ENSG00000071051
19993,ENSG00000061676
19994,ENSG00000123338
19995,ENSG00000237752
19996,ENSG00000176771
19997,ENSG00000233729
19998,ENSG00000226953
19999,ENSG00000232474
20000,ENSG00000167566
20001,ENSG00000213672
20002,ENSG00000115053
20003,ENSG00000125912
20004,ENSG00000213212
20005,ENSG00000234228
20006,ENSG00000184454
20007,ENSG00000264443
20008,ENSG00000084676
20009,ENSG00000140396
20010,ENSG00000124151
20011,ENSG00000266412
20012,ENSG00000258629
20013,ENSG00000249934
20014,ENSG00000249245
20015,ENSG00000249215
20016,ENSG00000124160
20017,ENSG00000283365
20018,ENSG00000198646
20019,ENSG00000111912
20020,ENSG00000232131
20021,ENSG00000141027
20022,ENSG00000240108
20023,ENSG00000265019
20024,ENSG00000233601
20025,ENSG00000279864
20026,ENSG00000196498
20027,ENSG00000189430
20028,ENSG00000096264
20029,ENSG00000204475
20030,ENSG00000188211
20031,ENSG00000107130
20032,ENSG00000162736
20033,ENSG00000219592
20034,ENSG00000058804
20035,ENSG00000080986
20036,ENSG00000072864
20037,ENSG00000271337
20038,ENSG00000166579
20039,ENSG00000131507
20040,ENSG00000255892
20041,ENSG00000102471
20042,ENSG00000232132
20043,ENSG00000182636
20044,ENSG00000173376
20045,ENSG00000250344
20046,ENSG00000188566
20047,ENSG00000124479
20048,ENSG00000236276
20049,ENSG00000104419
20050,ENSG00000165795
20051,ENSG00000101079
20052,ENSG00000103034
20053,ENSG00000070614
20054,ENSG00000254333
20055,ENSG00000166507
20056,ENSG00000164100
20057,ENSG00000138653
20058,ENSG00000125356
20059,ENSG00000131495
20060,ENSG00000170906
20061,ENSG00000267590
20062,ENSG00000254856
20063,ENSG00000213032
20064,ENSG00000259262
20065,ENSG00000262366
20066,ENSG00000189043
20067,ENSG00000185633
20068,ENSG00000224550
20069,ENSG00000236691
20070,ENSG00000128609
20071,ENSG00000232390
20072,ENSG00000253454
20073,ENSG00000234853
20074,ENSG00000233659
20075,ENSG00000242365
20076,ENSG00000256310
20077,ENSG00000234039
20078,ENSG00000236987
20079,ENSG00000220831
20080,ENSG00000224927
20081,ENSG00000259918
20082,ENSG00000248531
20083,ENSG00000184983
20084,ENSG00000237037
20085,ENSG00000267855
20086,ENSG00000119421
20087,ENSG00000271710
20088,ENSG00000139180
20089,ENSG00000237406
20090,ENSG00000130414
20091,ENSG00000174886
20092,ENSG00000184752
20093,ENSG00000225999
20094,ENSG00000186010
20095,ENSG00000004779
20096,ENSG00000217767
20097,ENSG00000137806
20098,ENSG00000164182
20099,ENSG00000279307
20100,ENSG00000255358
20101,ENSG00000178057
20102,ENSG00000123545
20103,ENSG00000259467
20104,ENSG00000213483
20105,ENSG00000236411
20106,ENSG00000231378
20107,ENSG00000101247
20108,ENSG00000156170
20109,ENSG00000003509
20110,ENSG00000224877
20111,ENSG00000183648
20112,ENSG00000231884
20113,ENSG00000234523
20114,ENSG00000090266
20115,ENSG00000240889
20116,ENSG00000249074
20117,ENSG00000119013
20118,ENSG00000227779
20119,ENSG00000065518
20120,ENSG00000242510
20121,ENSG00000251306
20122,ENSG00000231096
20123,ENSG00000217718
20124,ENSG00000226114
20125,ENSG00000235258
20126,ENSG00000225428
20127,ENSG00000223663
20128,ENSG00000249754
20129,ENSG00000232880
20130,ENSG00000259374
20131,ENSG00000124399
20132,ENSG00000136521
20133,ENSG00000251025
20134,ENSG00000214628
20135,ENSG00000165264
20136,ENSG00000099795
20137,ENSG00000166136
20138,ENSG00000258972
20139,ENSG00000270264
20140,ENSG00000147684
20141,ENSG00000271045
20142,ENSG00000236281
20143,ENSG00000253994
20144,ENSG00000140990
20145,ENSG00000260870
20146,ENSG00000261624
20147,ENSG00000147123
20148,ENSG00000235547
20149,ENSG00000109390
20150,ENSG00000151366
20151,ENSG00000259112
20152,ENSG00000023228
20153,ENSG00000158864
20154,ENSG00000213619
20155,ENSG00000164258
20156,ENSG00000168653
20157,ENSG00000218424
20158,ENSG00000234226
20159,ENSG00000233664
20160,ENSG00000251437
20161,ENSG00000230671
20162,ENSG00000255531
20163,ENSG00000145494
20164,ENSG00000241905
20165,ENSG00000115286
20166,ENSG00000110717
20167,ENSG00000167792
20168,ENSG00000184224
20169,ENSG00000178127
20170,ENSG00000266053
20171,ENSG00000267809
20172,ENSG00000160194
20173,ENSG00000245532
20174,ENSG00000183091
20175,ENSG00000078114
20176,ENSG00000231920
20177,ENSG00000123119
20178,ENSG00000103154
20179,ENSG00000125967
20180,ENSG00000089818
20181,ENSG00000178503
20182,ENSG00000234632
20183,ENSG00000157191
20184,ENSG00000110400
20185,ENSG00000255247
20186,ENSG00000254854
20187,ENSG00000130202
20188,ENSG00000240787
20189,ENSG00000177707
20190,ENSG00000242242
20191,ENSG00000143217
20192,ENSG00000228917
20193,ENSG00000139350
20194,ENSG00000069869
20195,ENSG00000049759
20196,ENSG00000129559
20197,ENSG00000255526
20198,ENSG00000226970
20199,ENSG00000111859
20200,ENSG00000100285
20201,ENSG00000223489
20202,ENSG00000277586
20203,ENSG00000232634
20204,ENSG00000104722
20205,ENSG00000224697
20206,ENSG00000172260
20207,ENSG00000228853
20208,ENSG00000140398
20209,ENSG00000154328
20210,ENSG00000109674
20211,ENSG00000137601
20212,ENSG00000117650
20213,ENSG00000231057
20214,ENSG00000277367
20215,ENSG00000231565
20216,ENSG00000230450
20217,ENSG00000136098
20218,ENSG00000114904
20219,ENSG00000225735
20220,ENSG00000264359
20221,ENSG00000270754
20222,ENSG00000197168
20223,ENSG00000119408
20224,ENSG00000151414
20225,ENSG00000160602
20226,ENSG00000119638
20227,ENSG00000163491
20228,ENSG00000114670
20229,ENSG00000185049
20230,ENSG00000188986
20231,ENSG00000101158
20232,ENSG00000204356
20233,ENSG00000165973
20234,ENSG00000184613
20235,ENSG00000165525
20236,ENSG00000166881
20237,ENSG00000189362
20238,ENSG00000233654
20239,ENSG00000117691
20240,ENSG00000233647
20241,ENSG00000258288
20242,ENSG00000248462
20243,ENSG00000067141
20244,ENSG00000218233
20245,ENSG00000163608
20246,ENSG00000240057
20247,ENSG00000132688
20248,ENSG00000173848
20249,ENSG00000166342
20250,ENSG00000263958
20251,ENSG00000171208
20252,ENSG00000204386
20253,ENSG00000115488
20254,ENSG00000162139
20255,ENSG00000204099
20256,ENSG00000107954
20257,ENSG00000235470
20258,ENSG00000214357
20259,ENSG00000124257
20260,ENSG00000163121
20261,ENSG00000215041
20262,ENSG00000162992
20263,ENSG00000171532
20264,ENSG00000123307
20265,ENSG00000164600
20266,ENSG00000181965
20267,ENSG00000178403
20268,ENSG00000249509
20269,ENSG00000122859
20270,ENSG00000050030
20271,ENSG00000162614
20272,ENSG00000235927
20273,ENSG00000196712
20274,ENSG00000270831
20275,ENSG00000258997
20276,ENSG00000183249
20277,ENSG00000258027
20278,ENSG00000175319
20279,ENSG00000224435
20280,ENSG00000278143
20281,ENSG00000236956
20282,ENSG00000281347
20283,ENSG00000277529
20284,ENSG00000278184
20285,ENSG00000258360
20286,ENSG00000186575
20287,ENSG00000235568
20288,ENSG00000163531
20289,ENSG00000102908
20290,ENSG00000131196
20291,ENSG00000101096
20292,ENSG00000176953
20293,ENSG00000260853
20294,ENSG00000072736
20295,ENSG00000100968
20296,ENSG00000123405
20297,ENSG00000082641
20298,ENSG00000263412
20299,ENSG00000116044
20300,ENSG00000050344
20301,ENSG00000267497
20302,ENSG00000230257
20303,ENSG00000162599
20304,ENSG00000237853
20305,ENSG00000237928
20306,ENSG00000147862
20307,ENSG00000225472
20308,ENSG00000141905
20309,ENSG00000165030
20310,ENSG00000268480
20311,ENSG00000008441
20312,ENSG00000109320
20313,ENSG00000077150
20314,ENSG00000100906
20315,ENSG00000104825
20316,ENSG00000167604
20317,ENSG00000146232
20318,ENSG00000204498
20319,ENSG00000144802
20320,ENSG00000170322
20321,ENSG00000244005
20322,ENSG00000169599
20323,ENSG00000230757
20324,ENSG00000233557
20325,ENSG00000086102
20326,ENSG00000170448
20327,ENSG00000001167
20328,ENSG00000237849
20329,ENSG00000120837
20330,ENSG00000214380
20331,ENSG00000066136
20332,ENSG00000272145
20333,ENSG00000233880
20334,ENSG00000224887
20335,ENSG00000165553
20336,ENSG00000129460
20337,ENSG00000066248
20338,ENSG00000134259
20339,ENSG00000228035
20340,ENSG00000064300
20341,ENSG00000249906
20342,ENSG00000151092
20343,ENSG00000182768
20344,ENSG00000187736
20345,ENSG00000109062
20346,ENSG00000065054
20347,ENSG00000172367
20348,ENSG00000286381
20349,ENSG00000171786
20350,ENSG00000177551
20351,ENSG00000187566
20352,ENSG00000196865
20353,ENSG00000188811
20354,ENSG00000257108
20355,ENSG00000145912
20356,ENSG00000105988
20357,ENSG00000213786
20358,ENSG00000188158
20359,ENSG00000230020
20360,ENSG00000135540
20361,ENSG00000225177
20362,ENSG00000204131
20363,ENSG00000135842
20364,ENSG00000136830
20365,ENSG00000167483
20366,ENSG00000145029
20367,ENSG00000237623
20368,ENSG00000116962
20369,ENSG00000087303
20370,ENSG00000196290
20371,ENSG00000155438
20372,ENSG00000236859
20373,ENSG00000214434
20374,ENSG00000251122
20375,ENSG00000256331
20376,ENSG00000261205
20377,ENSG00000268144
20378,ENSG00000251590
20379,ENSG00000259449
20380,ENSG00000237630
20381,ENSG00000251026
20382,ENSG00000177453
20383,ENSG00000100503
20384,ENSG00000131669
20385,ENSG00000171840
20386,ENSG00000177406
20387,ENSG00000101004
20388,ENSG00000132603
20389,ENSG00000232805
20390,ENSG00000213264
20391,ENSG00000218428
20392,ENSG00000170113
20393,ENSG00000140157
20394,ENSG00000225843
20395,ENSG00000241022
20396,ENSG00000271486
20397,ENSG00000254151
20398,ENSG00000236277
20399,ENSG00000163293
20400,ENSG00000104361
20401,ENSG00000001461
20402,ENSG00000172548
20403,ENSG00000251405
20404,ENSG00000164190
20405,ENSG00000184117
20406,ENSG00000146729
20407,ENSG00000136783
20408,ENSG00000165028
20409,ENSG00000010322
20410,ENSG00000158793
20411,ENSG00000114021
20412,ENSG00000084628
20413,ENSG00000242943
20414,ENSG00000271627
20415,ENSG00000188580
20416,ENSG00000185942
20417,ENSG00000101198
20418,ENSG00000101882
20419,ENSG00000150776
20420,ENSG00000189134
20421,ENSG00000233382
20422,ENSG00000140807
20423,ENSG00000145506
20424,ENSG00000105374
20425,ENSG00000278709
20426,ENSG00000197885
20427,ENSG00000168256
20428,ENSG00000179846
20429,ENSG00000186416
20430,ENSG00000114857
20431,ENSG00000235608
20432,ENSG00000229544
20433,ENSG00000136352
20434,ENSG00000253563
20435,ENSG00000125820
20436,ENSG00000258197
20437,ENSG00000119919
20438,ENSG00000125816
20439,ENSG00000183072
20440,ENSG00000180053
20441,ENSG00000136327
20442,ENSG00000167034
20443,ENSG00000109705
20444,ENSG00000163623
20445,ENSG00000148826
20446,ENSG00000165066
20447,ENSG00000073536
20448,ENSG00000169760
20449,ENSG00000228213
20450,ENSG00000169992
20451,ENSG00000196338
20452,ENSG00000146938
20453,ENSG00000165246
20454,ENSG00000228787
20455,ENSG00000087095
20456,ENSG00000123213
20457,ENSG00000167984
20458,ENSG00000091106
20459,ENSG00000140853
20460,ENSG00000091592
20461,ENSG00000022556
20462,ENSG00000215174
20463,ENSG00000162711
20464,ENSG00000277883
20465,ENSG00000160505
20466,ENSG00000171487
20467,ENSG00000174885
20468,ENSG00000167634
20469,ENSG00000228450
20470,ENSG00000179709
20471,ENSG00000185792
20472,ENSG00000256581
20473,ENSG00000182261
20474,ENSG00000179873
20475,ENSG00000142405
20476,ENSG00000173572
20477,ENSG00000158077
20478,ENSG00000160703
20479,ENSG00000197696
20480,ENSG00000135577
20481,ENSG00000236822
20482,ENSG00000169251
20483,ENSG00000226342
20484,ENSG00000231504
20485,ENSG00000239672
20486,ENSG00000011052
20487,ENSG00000237175
20488,ENSG00000243678
20489,ENSG00000123009
20490,ENSG00000224443
20491,ENSG00000229338
20492,ENSG00000103024
20493,ENSG00000103202
20494,ENSG00000112981
20495,ENSG00000172113
20496,ENSG00000143156
20497,ENSG00000086288
20498,ENSG00000181322
20499,ENSG00000123609
20500,ENSG00000173614
20501,ENSG00000259167
20502,ENSG00000225719
20503,ENSG00000238077
20504,ENSG00000248745
20505,ENSG00000259573
20506,ENSG00000157064
20507,ENSG00000163864
20508,ENSG00000153406
20509,ENSG00000171658
20510,ENSG00000106733
20511,ENSG00000077009
20512,ENSG00000204640
20513,ENSG00000136448
20514,ENSG00000152465
20515,ENSG00000242752
20516,ENSG00000241225
20517,ENSG00000109255
20518,ENSG00000171596
20519,ENSG00000132911
20520,ENSG00000053438
20521,ENSG00000166741
20522,ENSG00000112992
20523,ENSG00000248092
20524,ENSG00000084092
20525,ENSG00000141101
20526,ENSG00000106410
20527,ENSG00000188976
20528,ENSG00000213225
20529,ENSG00000217950
20530,ENSG00000173145
20531,ENSG00000184967
20532,ENSG00000151014
20533,ENSG00000106100
20534,ENSG00000167207
20535,ENSG00000156574
20536,ENSG00000183691
20537,ENSG00000140939
20538,ENSG00000101746
20539,ENSG00000197183
20540,ENSG00000204393
20541,ENSG00000165271
20542,ENSG00000225921
20543,ENSG00000198000
20544,ENSG00000248327
20545,ENSG00000162408
20546,ENSG00000115761
20547,ENSG00000130935
20548,ENSG00000273899
20549,ENSG00000166197
20550,ENSG00000225271
20551,ENSG00000146909
20552,ENSG00000103512
20553,ENSG00000185164
20554,ENSG00000103226
20555,ENSG00000147140
20556,ENSG00000237522
20557,ENSG00000111641
20558,ENSG00000196943
20559,ENSG00000182117
20560,ENSG00000087269
20561,ENSG00000249673
20562,ENSG00000048162
20563,ENSG00000105373
20564,ENSG00000269656
20565,ENSG00000101361
20566,ENSG00000235559
20567,ENSG00000226626
20568,ENSG00000257956
20569,ENSG00000055044
20570,ENSG00000151131
20571,ENSG00000260032
20572,ENSG00000089250
20573,ENSG00000198929
20574,ENSG00000007171
20575,ENSG00000265788
20576,ENSG00000167494
20577,ENSG00000230528
20578,ENSG00000264892
20579,ENSG00000164867
20580,ENSG00000142546
20581,ENSG00000163072
20582,ENSG00000148400
20583,ENSG00000134250
20584,ENSG00000264343
20585,ENSG00000286019
20586,ENSG00000286219
20587,ENSG00000286106
20588,ENSG00000226446
20589,ENSG00000074181
20590,ENSG00000204301
20591,ENSG00000214513
20592,ENSG00000185269
20593,ENSG00000139910
20594,ENSG00000257842
20595,ENSG00000104967
20596,ENSG00000007952
20597,ENSG00000074771
20598,ENSG00000086991
20599,ENSG00000255346
20600,ENSG00000188747
20601,ENSG00000196408
20602,ENSG00000165555
20603,ENSG00000185823
20604,ENSG00000278499
20605,ENSG00000214695
20606,ENSG00000237740
20607,ENSG00000236521
20608,ENSG00000238002
20609,ENSG00000277357
20610,ENSG00000130751
20611,ENSG00000170485
20612,ENSG00000230140
20613,ENSG00000151322
20614,ENSG00000174576
20615,ENSG00000149308
20616,ENSG00000183979
20617,ENSG00000288611
20618,ENSG00000125522
20619,ENSG00000141458
20620,ENSG00000015520
20621,ENSG00000119655
20622,ENSG00000107281
20623,ENSG00000215440
20624,ENSG00000141279
20625,ENSG00000274487
20626,ENSG00000233133
20627,ENSG00000139574
20628,ENSG00000148734
20629,ENSG00000056291
20630,ENSG00000144061
20631,ENSG00000113971
20632,ENSG00000274810
20633,ENSG00000248724
20634,ENSG00000131697
20635,ENSG00000161270
20636,ENSG00000116218
20637,ENSG00000183426
20638,ENSG00000254852
20639,ENSG00000224712
20640,ENSG00000183793
20641,ENSG00000214967
20642,ENSG00000214940
20643,ENSG00000233024
20644,ENSG00000257513
20645,ENSG00000234719
20646,ENSG00000169246
20647,ENSG00000185864
20648,ENSG00000243716
20649,ENSG00000198156
20650,ENSG00000233232
20651,ENSG00000255524
20652,ENSG00000196993
20653,ENSG00000196796
20654,ENSG00000254206
20655,ENSG00000169203
20656,ENSG00000198064
20657,ENSG00000226232
20658,ENSG00000196436
20659,ENSG00000188599
20660,ENSG00000135838
20661,ENSG00000182446
20662,ENSG00000232114
20663,ENSG00000181163
20664,ENSG00000267652
20665,ENSG00000266227
20666,ENSG00000261007
20667,ENSG00000226703
20668,ENSG00000258925
20669,ENSG00000213881
20670,ENSG00000213443
20671,ENSG00000236285
20672,ENSG00000231066
20673,ENSG00000214428
20674,ENSG00000226827
20675,ENSG00000215311
20676,ENSG00000232492
20677,ENSG00000182965
20678,ENSG00000242070
