,GENE NAME,GENE ID
1978,C17orf75,ENSG00000108666
1979,C17orf78,ENSG00000278505
1980,C17orf80,ENSG00000141219
1981,C17orf97,ENSG00000187624
1982,C17orf98,ENSG00000275489
1983,C17orf99,ENSG00000187997
1984,C17orf100,ENSG00000256806
1985,C17orf107,ENSG00000205710
1986,C17orf113,ENSG00000267221
1987,C17orf114,ENSG00000262165
1988,C18orf21,ENSG00000141428
1989,C18orf25,ENSG00000152242
1990,C18orf32,ENSG00000177576
1991,C18orf54,ENSG00000166845
1992,C18orf63,ENSG00000206043
1993,C19orf12,ENSG00000131943
1994,C19orf18,ENSG00000177025
1995,C19orf25,ENSG00000119559
1996,C19orf33,ENSG00000167644
1997,C19orf38,ENSG00000214212
1998,C19orf44,ENSG00000105072
1999,C19orf47,ENSG00000160392
2000,C19orf53,ENSG00000104979
2001,C19orf67,ENSG00000188032
2002,C19orf73,ENSG00000221916
2003,C19orf81,ENSG00000235034
2004,C19orf84,ENSG00000262874
2005,C19orf85,ENSG00000283567
2006,C20orf27,ENSG00000101220
2007,C20orf85,ENSG00000124237
2008,C20orf96,ENSG00000196476
2009,C20orf141,ENSG00000258713
2010,C20orf144,ENSG00000149609
2011,C20orf173,ENSG00000125975
2012,C20orf202,ENSG00000215595
2013,C20orf203,ENSG00000198547
2014,C20orf204,ENSG00000196421
2015,C21orf58,ENSG00000160298
2016,C21orf62,ENSG00000205929
2017,C21orf91,ENSG00000154642
2018,C21orf140,ENSG00000222018
2019,C22orf15,ENSG00000169314
2020,C22orf23,ENSG00000128346
2021,C22orf31,ENSG00000100249
2022,C22orf39,ENSG00000242259
2023,C22orf42,ENSG00000205856
2024,CA1,ENSG00000133742
2025,CA2,ENSG00000104267
2026,CA3,ENSG00000164879
2027,CA4,ENSG00000167434
2028,CA5A,ENSG00000174990
2029,CA5B,ENSG00000169239
2030,CA6,ENSG00000131686
2031,CA7,ENSG00000168748
2032,CA8,ENSG00000178538
2033,CA9,ENSG00000107159
2034,CA10,ENSG00000154975
2035,CA11,ENSG00000063180
2036,CA12,ENSG00000074410
2037,CA13,ENSG00000185015
2038,CA14,ENSG00000118298
2039,CAAP1,ENSG00000120159
2040,CAB39,ENSG00000135932
2041,CAB39L,ENSG00000102547
2042,CABCOCO1,ENSG00000183346
2043,CABIN1,ENSG00000099991
2044,CABLES1,ENSG00000134508
2045,CABLES2,ENSG00000149679
2046,CABP1,ENSG00000157782
2047,CABP2,ENSG00000167791
2048,CABP4,ENSG00000175544
2049,CABP5,ENSG00000105507
2050,CABP7,ENSG00000100314
2051,CABS1,ENSG00000145309
2052,CABYR,ENSG00000154040
2053,CACFD1,ENSG00000160325
2054,CACHD1,ENSG00000158966
2055,CACNA1A,ENSG00000141837
2056,CACNA1B,ENSG00000148408
2057,CACNA1C,ENSG00000151067
2058,CACNA1D,ENSG00000157388
2059,CACNA1E,ENSG00000198216
2060,CACNA1F,ENSG00000102001
2061,CACNA1G,ENSG00000006283
2062,CACNA1H,ENSG00000196557
2063,CACNA1I,ENSG00000100346
2064,CACNA1S,ENSG00000081248
2065,CACNA2D1,ENSG00000153956
2066,CACNA2D2,ENSG00000007402
2067,CACNA2D3,ENSG00000157445
2068,CACNA2D4,ENSG00000151062
2069,CACNB1,ENSG00000067191
2070,CACNB2,ENSG00000165995
2071,CACNB3,ENSG00000167535
2072,CACNB4,ENSG00000182389
2073,CACNG1,ENSG00000108878
2074,CACNG2,ENSG00000166862
2075,CACNG3,ENSG00000006116
2076,CACNG4,ENSG00000075461
2077,CACNG5,ENSG00000075429
2078,CACNG6,ENSG00000130433
2079,CACNG7,ENSG00000105605
2080,CACNG8,ENSG00000142408
2081,CACTIN,ENSG00000105298
2082,CACUL1,ENSG00000151893
2083,CACYBP,ENSG00000116161
2084,CAD,ENSG00000084774
2085,CADM1,ENSG00000182985
2086,CADM2,ENSG00000175161
2087,CADM3,ENSG00000162706
2088,CADM4,ENSG00000105767
2089,CADPS,ENSG00000163618
2090,CADPS2,ENSG00000081803
2091,CAGE1,ENSG00000164304
2092,CALB1,ENSG00000104327
2093,CALB2,ENSG00000172137
2094,CALCA,ENSG00000110680
2095,CALCB,ENSG00000175868
2096,CALCOCO1,ENSG00000012822
2097,CALCOCO2,ENSG00000136436
2098,CALCR,ENSG00000004948
2099,CALCRL,ENSG00000064989
2100,CALD1,ENSG00000122786
2101,CALHM1,ENSG00000185933
2102,CALHM2,ENSG00000138172
2103,CALHM3,ENSG00000183128
2104,CALHM4,ENSG00000164451
2105,CALHM5,ENSG00000178033
2106,CALHM6,ENSG00000188820
2107,CALM1,ENSG00000198668
2108,CALM2,ENSG00000143933
2109,CALM3,ENSG00000160014
2110,CALML3,ENSG00000178363
2111,CALML4,ENSG00000129007
2112,CALML5,ENSG00000178372
2113,CALML6,ENSG00000169885
2114,CALN1,ENSG00000183166
2115,CALR,ENSG00000179218
2116,CALR3,ENSG00000269058
2117,CALU,ENSG00000128595
2118,CALY,ENSG00000130643
2119,CAMK1,ENSG00000134072
2120,CAMK1D,ENSG00000183049
2121,CAMK1G,ENSG00000008118
2122,CAMK2A,ENSG00000070808
2123,CAMK2B,ENSG00000058404
2124,CAMK2D,ENSG00000145349
2125,CAMK2G,ENSG00000148660
2126,CAMK2N1,ENSG00000162545
2127,CAMK2N2,ENSG00000163888
2128,CAMK4,ENSG00000152495
2129,CAMKK1,ENSG00000004660
2130,CAMKK2,ENSG00000110931
2131,CAMKMT,ENSG00000143919
2132,CAMKV,ENSG00000164076
2133,CAMLG,ENSG00000164615
2134,CAMP,ENSG00000164047
2135,CAMSAP1,ENSG00000130559
2136,CAMSAP2,ENSG00000118200
2137,CAMSAP3,ENSG00000076826
2138,CAMTA1,ENSG00000171735
2139,CAMTA2,ENSG00000108509
2140,CAND1,ENSG00000111530
2141,CAND2,ENSG00000144712
2142,CANT1,ENSG00000171302
2143,CANX,ENSG00000127022
2144,CAP1,ENSG00000131236
2145,CAP2,ENSG00000112186
2146,CAPG,ENSG00000042493
2147,CAPN1,ENSG00000014216
2148,CAPN2,ENSG00000162909
2149,CAPN3,ENSG00000092529
2150,CAPN5,ENSG00000149260
2151,CAPN6,ENSG00000077274
2152,CAPN7,ENSG00000131375
2153,CAPN8,ENSG00000203697
2154,CAPN9,ENSG00000135773
2155,CAPN10,ENSG00000142330
2156,CAPN11,ENSG00000137225
2157,CAPN12,ENSG00000182472
2158,CAPN13,ENSG00000162949
2159,CAPN14,ENSG00000214711
2160,CAPN15,ENSG00000103326
2161,CAPNS1,ENSG00000126247
2162,CAPNS2,ENSG00000256812
2163,CAPRIN1,ENSG00000135387
2164,CAPRIN2,ENSG00000110888
2165,CAPS,ENSG00000105519
2166,CAPS2,ENSG00000180881
2167,CAPSL,ENSG00000152611
2168,CAPZA1,ENSG00000116489
2169,CAPZA2,ENSG00000198898
2170,CAPZA3,ENSG00000177938
2171,CAPZB,ENSG00000077549
2172,CARD6,ENSG00000132357
2173,CARD8,ENSG00000105483
2174,CARD9,ENSG00000187796
2175,CARD10,ENSG00000100065
2176,CARD11,ENSG00000198286
2177,CARD14,ENSG00000141527
2178,CARD16,ENSG00000204397
2179,CARD18,ENSG00000255501
2180,CARD19,ENSG00000165233
2181,CARF,ENSG00000138380
2182,CARHSP1,ENSG00000153048
2183,CARM1,ENSG00000142453
2184,CARMIL1,ENSG00000079691
2185,CARMIL2,ENSG00000159753
2186,CARMIL3,ENSG00000186648
2187,CARNMT1,ENSG00000156017
2188,CARNS1,ENSG00000172508
2189,CARS1,ENSG00000110619
2190,CARS2,ENSG00000134905
2191,CARTPT,ENSG00000164326
2192,CASC3,ENSG00000108349
2193,CASD1,ENSG00000127995
2194,CASK,ENSG00000147044
2195,CASKIN1,ENSG00000167971
2196,CASKIN2,ENSG00000177303
2197,CASP1,ENSG00000137752
2198,CASP2,ENSG00000106144
2199,CASP3,ENSG00000164305
2200,CASP4,ENSG00000196954
2201,CASP5,ENSG00000137757
2202,CASP6,ENSG00000138794
2203,CASP7,ENSG00000165806
2204,CASP8,ENSG00000064012
2205,CASP8AP2,ENSG00000118412
2206,CASP9,ENSG00000132906
2207,CASP10,ENSG00000003400
2208,CASP12,ENSG00000204403
2209,CASP14,ENSG00000105141
2210,CASQ1,ENSG00000143318
2211,CASQ2,ENSG00000118729
2212,CASR,ENSG00000036828
2213,CASS4,ENSG00000087589
2214,CAST,ENSG00000153113
2215,CASTOR1,ENSG00000239282
2216,CASTOR2,ENSG00000274070
2217,CASZ1,ENSG00000130940
2218,CAT,ENSG00000121691
2219,CATIP,ENSG00000158428
2220,CATSPER1,ENSG00000175294
2221,CATSPER2,ENSG00000166762
2222,CATSPER3,ENSG00000152705
2223,CATSPER4,ENSG00000188782
2224,CATSPERB,ENSG00000133962
2225,CATSPERD,ENSG00000174898
2226,CATSPERE,ENSG00000179397
2227,CATSPERG,ENSG00000099338
2228,CATSPERZ,ENSG00000219435
2229,CAV1,ENSG00000105974
2230,CAV2,ENSG00000105971
2231,CAV3,ENSG00000182533
2232,CAVIN1,ENSG00000177469
2233,CAVIN2,ENSG00000168497
2234,CAVIN3,ENSG00000170955
2235,CAVIN4,ENSG00000170681
2236,CBARP,ENSG00000099625
2237,CBFA2T2,ENSG00000078699
2238,CBFA2T3,ENSG00000129993
2239,CBFB,ENSG00000067955
2240,CBL,ENSG00000110395
2241,CBLB,ENSG00000114423
2242,CBLC,ENSG00000142273
2243,CBLIF,ENSG00000134812
2244,CBLL1,ENSG00000105879
2245,CBLL2,ENSG00000175809
2246,CBLN1,ENSG00000102924
2247,CBLN2,ENSG00000141668
2248,CBLN3,ENSG00000139899
2249,CBLN4,ENSG00000054803
2250,CBR1,ENSG00000159228
2251,CBR3,ENSG00000159231
2252,CBR4,ENSG00000145439
2253,CBS,ENSG00000160200
2254,CBX1,ENSG00000108468
2255,CBX2,ENSG00000173894
2256,CBX3,ENSG00000122565
2257,CBX4,ENSG00000141582
2258,CBX5,ENSG00000094916
2259,CBX6,ENSG00000183741
2260,CBX7,ENSG00000100307
2261,CBX8,ENSG00000141570
2262,CBY1,ENSG00000100211
2263,CBY2,ENSG00000174015
2264,CBY3,ENSG00000204659
2265,CC2D1A,ENSG00000132024
2266,CC2D1B,ENSG00000154222
2267,CC2D2A,ENSG00000048342
2268,CC2D2B,ENSG00000188649
2269,CCAR1,ENSG00000060339
2270,CCAR2,ENSG00000158941
2271,CCBE1,ENSG00000183287
2272,CCDC3,ENSG00000151468
2273,CCDC6,ENSG00000108091
2274,CCDC7,ENSG00000216937
2275,CCDC8,ENSG00000169515
2276,CCDC9,ENSG00000105321
2277,CCDC9B,ENSG00000188549
2278,CCDC12,ENSG00000160799
2279,CCDC13,ENSG00000244607
2280,CCDC14,ENSG00000175455
2281,CCDC15,ENSG00000149548
2282,CCDC17,ENSG00000159588
2283,CCDC18,ENSG00000122483
2284,CCDC22,ENSG00000101997
2285,CCDC24,ENSG00000159214
2286,CCDC25,ENSG00000147419
2287,CCDC27,ENSG00000162592
2288,CCDC28A,ENSG00000024862
2289,CCDC28B,ENSG00000160050
2290,CCDC30,ENSG00000186409
2291,CCDC32,ENSG00000128891
2292,CCDC33,ENSG00000140481
2293,CCDC34,ENSG00000109881
2294,CCDC38,ENSG00000165972
2295,CCDC39,ENSG00000284862
2296,CCDC40,ENSG00000141519
2297,CCDC42,ENSG00000161973
2298,CCDC43,ENSG00000180329
2299,CCDC47,ENSG00000108588
2300,CCDC50,ENSG00000152492
2301,CCDC51,ENSG00000164051
2302,CCDC54,ENSG00000138483
2303,CCDC57,ENSG00000176155
2304,CCDC59,ENSG00000133773
2305,CCDC60,ENSG00000183273
2306,CCDC61,ENSG00000104983
2307,CCDC62,ENSG00000130783
2308,CCDC63,ENSG00000173093
2309,CCDC65,ENSG00000139537
2310,CCDC66,ENSG00000180376
2311,CCDC68,ENSG00000166510
2312,CCDC69,ENSG00000198624
2313,CCDC70,ENSG00000123171
2314,CCDC71,ENSG00000177352
2315,CCDC71L,ENSG00000253276
2316,CCDC73,ENSG00000186714
2317,CCDC74A,ENSG00000163040
2318,CCDC74B,ENSG00000152076
2319,CCDC77,ENSG00000120647
2320,CCDC78,ENSG00000162004
2321,CCDC80,ENSG00000091986
2322,CCDC81,ENSG00000149201
2323,CCDC82,ENSG00000149231
2324,CCDC83,ENSG00000150676
2325,CCDC85A,ENSG00000055813
2326,CCDC85B,ENSG00000175602
2327,CCDC85C,ENSG00000205476
2328,CCDC86,ENSG00000110104
2329,CCDC87,ENSG00000182791
2330,CCDC88A,ENSG00000115355
2331,CCDC88B,ENSG00000168071
2332,CCDC88C,ENSG00000015133
2333,CCDC89,ENSG00000179071
2334,CCDC90B,ENSG00000137500
2335,CCDC91,ENSG00000123106
2336,CCDC92,ENSG00000119242
2337,CCDC93,ENSG00000125633
2338,CCDC96,ENSG00000173013
2339,CCDC97,ENSG00000142039
2340,CCDC102A,ENSG00000135736
2341,CCDC102B,ENSG00000150636
2342,CCDC103,ENSG00000167131
2343,CCDC105,ENSG00000160994
2344,CCDC106,ENSG00000173581
2345,CCDC107,ENSG00000159884
2346,CCDC110,ENSG00000168491
2347,CCDC112,ENSG00000164221
2348,CCDC113,ENSG00000103021
2349,CCDC115,ENSG00000136710
2350,CCDC116,ENSG00000161180
2351,CCDC117,ENSG00000159873
2352,CCDC120,ENSG00000147144
2353,CCDC121,ENSG00000176714
2354,CCDC122,ENSG00000151773
2355,CCDC124,ENSG00000007080
2356,CCDC125,ENSG00000183323
2357,CCDC126,ENSG00000169193
2358,CCDC127,ENSG00000164366
2359,CCDC134,ENSG00000100147
2360,CCDC136,ENSG00000128596
2361,CCDC137,ENSG00000185298
2362,CCDC138,ENSG00000163006
2363,CCDC141,ENSG00000163492
2364,CCDC142,ENSG00000135637
2365,CCDC144A,ENSG00000170160
2366,CCDC146,ENSG00000135205
2367,CCDC148,ENSG00000153237
2368,CCDC149,ENSG00000181982
2369,CCDC150,ENSG00000144395
2370,CCDC152,ENSG00000198865
2371,CCDC153,ENSG00000248712
2372,CCDC154,ENSG00000197599
2373,CCDC157,ENSG00000187860
2374,CCDC158,ENSG00000163749
2375,CCDC159,ENSG00000183401
2376,CCDC160,ENSG00000203952
2377,CCDC163,ENSG00000280670
2378,CCDC166,ENSG00000255181
2379,CCDC167,ENSG00000198937
2380,CCDC168,ENSG00000175820
2381,CCDC169,ENSG00000242715
2382,CCDC170,ENSG00000120262
2383,CCDC171,ENSG00000164989
2384,CCDC172,ENSG00000182645
2385,CCDC174,ENSG00000154781
2386,CCDC175,ENSG00000151838
2387,CCDC177,ENSG00000267909
2388,CCDC178,ENSG00000166960
2389,CCDC179,ENSG00000255359
2390,CCDC180,ENSG00000197816
2391,CCDC181,ENSG00000117477
2392,CCDC182,ENSG00000166329
2393,CCDC183,ENSG00000213213
2394,CCDC184,ENSG00000177875
2395,CCDC185,ENSG00000178395
2396,CCDC186,ENSG00000165813
2397,CCDC187,ENSG00000260220
2398,CCDC188,ENSG00000234409
2399,CCDC190,ENSG00000185860
2400,CCDC191,ENSG00000163617
2401,CCDC192,ENSG00000230561
2402,CCDC194,ENSG00000269720
2403,CCDC195,ENSG00000283428
2404,CCDC196,ENSG00000196553
